,Number,PosNum,NegNum,AUC,95% CIs,Std,AUC-PR,Cutoff,MCC,Acc,Youden Index,Sen,Spe,PPV,NPV
Zscore_PCA_RFE_17_SVM,672,336,336,0.9749,[0.9630-0.9869],0.0061,0.9627,0.5194,0.9142,0.9568,0.9137,0.9732,0.9405,0.9424,0.9723
Zscore_PCA_RFE_17_LDA,672,336,336,0.9842,[0.9767-0.9918],0.0038,0.9834,0.7040,0.9081,0.9539,0.9077,0.9673,0.9405,0.9420,0.9664
Zscore_PCA_RFE_17_AE,672,336,336,0.7790,[0.7424-0.8157],0.0187,0.6737,0.5093,0.5430,0.7604,0.5208,0.9018,0.6190,0.7030,0.8631
Zscore_PCA_RFE_17_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6950,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_17_LR,672,336,336,0.9735,[0.9623-0.9847],0.0057,0.9678,0.5008,0.8734,0.9360,0.8720,0.9643,0.9077,0.9127,0.9621
Zscore_PCA_RFE_17_LRLasso,672,336,336,0.9822,[0.9735-0.9910],0.0045,0.9785,0.5599,0.8992,0.9494,0.8988,0.9643,0.9345,0.9364,0.9632
Zscore_PCA_RFE_17_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5498,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_17_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_17_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5847,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_17_NB,672,336,336,0.9475,[0.9311-0.9639],0.0084,0.9504,0.5388,0.7874,0.8929,0.7857,0.9256,0.8601,0.8687,0.9204
Zscore_PCA_RFE_18_SVM,672,336,336,0.9793,[0.9682-0.9905],0.0057,0.9683,0.4711,0.9243,0.9613,0.9226,0.9911,0.9315,0.9354,0.9905
Zscore_PCA_RFE_18_LDA,672,336,336,0.9861,[0.9793-0.9929],0.0035,0.9864,0.5541,0.9113,0.9554,0.9107,0.9732,0.9375,0.9397,0.9722
Zscore_PCA_RFE_18_AE,672,336,336,0.8857,[0.8610-0.9104],0.0126,0.8791,0.4848,0.6429,0.8214,0.6429,0.8185,0.8244,0.8234,0.8195
Zscore_PCA_RFE_18_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.7150,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_18_LR,672,336,336,0.9753,[0.9644-0.9862],0.0056,0.9690,0.4866,0.8766,0.9375,0.8750,0.9673,0.9077,0.9129,0.9652
Zscore_PCA_RFE_18_LRLasso,672,336,336,0.9849,[0.9769-0.9928],0.0041,0.9814,0.5257,0.9058,0.9524,0.9048,0.9762,0.9286,0.9318,0.9750
Zscore_PCA_RFE_18_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5408,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_18_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_18_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5847,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_18_NB,672,336,336,0.9496,[0.9332-0.9660],0.0084,0.9530,0.6448,0.8333,0.9167,0.8333,0.9167,0.9167,0.9167,0.9167
Zscore_PCA_RFE_19_SVM,672,336,336,0.9814,[0.9710-0.9918],0.0053,0.9720,0.4697,0.9294,0.9643,0.9286,0.9851,0.9435,0.9457,0.9845
Zscore_PCA_RFE_19_LDA,672,336,336,0.9870,[0.9802-0.9938],0.0035,0.9871,0.6539,0.9228,0.9613,0.9226,0.9702,0.9524,0.9532,0.9697
Zscore_PCA_RFE_19_AE,672,336,336,0.9157,[0.8938-0.9376],0.0112,0.8793,0.5015,0.7297,0.8646,0.7292,0.8452,0.8839,0.8793,0.8510
Zscore_PCA_RFE_19_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.7300,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_19_LR,672,336,336,0.9759,[0.9650-0.9869],0.0056,0.9693,0.5460,0.8810,0.9405,0.8810,0.9464,0.9345,0.9353,0.9458
Zscore_PCA_RFE_19_LRLasso,672,336,336,0.9868,[0.9793-0.9944],0.0038,0.9836,0.4922,0.9142,0.9568,0.9137,0.9732,0.9405,0.9424,0.9723
Zscore_PCA_RFE_19_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5340,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_19_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_19_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5847,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_19_NB,672,336,336,0.9512,[0.9350-0.9673],0.0082,0.9530,0.6448,0.8333,0.9167,0.8333,0.9196,0.9137,0.9142,0.9192
Zscore_PCA_RFE_20_SVM,672,336,336,0.9852,[0.9762-0.9943],0.0046,0.9791,0.4629,0.9501,0.9747,0.9494,0.9940,0.9554,0.9570,0.9938
Zscore_PCA_RFE_20_LDA,672,336,336,0.9886,[0.9823-0.9950],0.0032,0.9887,0.5684,0.9348,0.9673,0.9345,0.9792,0.9554,0.9564,0.9787
Zscore_PCA_RFE_20_AE,672,336,336,0.9265,[0.9064-0.9466],0.0102,0.9155,0.5600,0.7435,0.8705,0.7411,0.9107,0.8304,0.8430,0.9029
Zscore_PCA_RFE_20_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.7100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_20_LR,672,336,336,0.9765,[0.9657-0.9873],0.0055,0.9696,0.4883,0.8794,0.9390,0.8780,0.9673,0.9107,0.9155,0.9653
Zscore_PCA_RFE_20_LRLasso,672,336,336,0.9885,[0.9814-0.9956],0.0036,0.9855,0.5229,0.9258,0.9628,0.9256,0.9732,0.9524,0.9534,0.9726
Zscore_PCA_RFE_20_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5544,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_20_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_20_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5847,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_20_NB,672,336,336,0.9572,[0.9424-0.9721],0.0076,0.9601,0.6879,0.8423,0.9211,0.8423,0.9167,0.9256,0.9249,0.9174
Zscore_PCA_Relief_1_SVM,672,336,336,0.4896,[0.4458-0.5334],0.0224,0.4742,0.5053,0.0580,0.5283,0.0565,0.4167,0.6399,0.5364,0.5231
Zscore_PCA_Relief_1_LDA,672,336,336,0.5080,[0.4640-0.5519],0.0224,0.4938,0.4940,0.1171,0.5491,0.0982,0.8214,0.2768,0.5318,0.6078
Zscore_PCA_Relief_1_AE,672,336,336,0.4961,[0.4523-0.5400],0.0224,0.4833,0.5046,0.0629,0.5268,0.0536,0.7887,0.2649,0.5176,0.5563
Zscore_PCA_Relief_1_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5750,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_1_LR,672,336,336,0.5087,[0.4649-0.5526],0.0224,0.4958,0.4749,0.1315,0.5372,0.0744,0.9494,0.1250,0.5204,0.7119
Zscore_PCA_Relief_1_LRLasso,672,336,336,0.5168,[0.4863-0.5472],0.0155,0.5199,0.4849,0.0962,0.5179,0.0357,0.9821,0.0536,0.5093,0.7500
Zscore_PCA_Relief_1_AB,672,336,336,0.9331,[0.9158-0.9504],0.0088,0.9312,0.5001,0.7116,0.8542,0.7083,0.9018,0.8065,0.8234,0.8914
Zscore_PCA_Relief_1_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_1_GP,672,336,336,0.5668,[0.5235-0.6102],0.0221,0.5329,0.5025,0.1489,0.5685,0.1369,0.7649,0.3720,0.5491,0.6127
Zscore_PCA_Relief_1_NB,672,336,336,0.5716,[0.5284-0.6148],0.0220,0.5514,0.4981,0.1537,0.5655,0.1310,0.8274,0.3036,0.5430,0.6375
Zscore_PCA_Relief_2_SVM,672,336,336,0.4786,[0.4348-0.5224],0.0223,0.4667,0.4286,0.0885,0.5327,0.0655,0.8690,0.1964,0.5196,0.6000
Zscore_PCA_Relief_2_LDA,672,336,336,0.5222,[0.4783-0.5660],0.0224,0.5004,0.4956,0.1110,0.5506,0.1012,0.7560,0.3452,0.5359,0.5859
Zscore_PCA_Relief_2_AE,672,336,336,0.5131,[0.4693-0.5570],0.0224,0.4924,0.4439,0.0808,0.5402,0.0804,0.5952,0.4851,0.5362,0.5452
Zscore_PCA_Relief_2_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5950,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_2_LR,672,336,336,0.5203,[0.4765-0.5642],0.0224,0.4993,0.4939,0.1237,0.5551,0.1101,0.7827,0.3274,0.5378,0.6011
Zscore_PCA_Relief_2_LRLasso,672,336,336,0.5229,[0.4842-0.5615],0.0197,0.5101,0.4909,0.0846,0.5268,0.0536,0.9137,0.1399,0.5151,0.6184
Zscore_PCA_Relief_2_AB,672,336,336,0.9644,[0.9528-0.9760],0.0059,0.9635,0.5003,0.7924,0.8958,0.7917,0.9167,0.8750,0.8800,0.9130
Zscore_PCA_Relief_2_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_2_GP,672,336,336,0.6304,[0.5886-0.6723],0.0213,0.6051,0.4976,0.2718,0.6190,0.2381,0.8601,0.3780,0.5803,0.7299
Zscore_PCA_Relief_2_NB,672,336,336,0.5859,[0.5431-0.6288],0.0219,0.5810,0.5719,0.1488,0.5744,0.1488,0.5685,0.5804,0.5753,0.5735
Zscore_PCA_Relief_3_SVM,672,336,336,0.5538,[0.5101-0.5974],0.0223,0.5325,0.4004,0.2138,0.5714,0.1429,0.9435,0.1994,0.5410,0.7791
Zscore_PCA_Relief_3_LDA,672,336,336,0.6075,[0.5651-0.6499],0.0217,0.5773,0.4890,0.1911,0.5908,0.1815,0.7470,0.4345,0.5692,0.6320
Zscore_PCA_Relief_3_AE,672,336,336,0.5733,[0.5302-0.6164],0.0220,0.5616,0.4552,0.1659,0.5595,0.1190,0.9077,0.2113,0.5351,0.6961
Zscore_PCA_Relief_3_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6300,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_3_LR,672,336,336,0.6078,[0.5653-0.6502],0.0217,0.5797,0.4866,0.1957,0.5923,0.1845,0.7589,0.4256,0.5692,0.6384
Zscore_PCA_Relief_3_LRLasso,672,336,336,0.6068,[0.5646-0.6490],0.0215,0.5824,0.4599,0.2341,0.5833,0.1667,0.9345,0.2321,0.5490,0.7800
Zscore_PCA_Relief_3_AB,672,336,336,0.9864,[0.9805-0.9924],0.0030,0.9866,0.5021,0.8812,0.9405,0.8810,0.9286,0.9524,0.9512,0.9302
Zscore_PCA_Relief_3_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_3_GP,672,336,336,0.7719,[0.7370-0.8067],0.0178,0.7614,0.5031,0.4283,0.7068,0.4137,0.8363,0.5774,0.6643,0.7791
Zscore_PCA_Relief_3_NB,672,336,336,0.6636,[0.6230-0.7042],0.0207,0.6469,0.5914,0.2360,0.6176,0.2351,0.5744,0.6607,0.6287,0.6082
Zscore_PCA_Relief_4_SVM,672,336,336,0.5350,[0.4911-0.5789],0.0224,0.5166,0.3790,0.2230,0.5714,0.1429,0.9554,0.1875,0.5404,0.8077
Zscore_PCA_Relief_4_LDA,672,336,336,0.6126,[0.5703-0.6549],0.0216,0.5867,0.4794,0.2053,0.5938,0.1875,0.7976,0.3899,0.5666,0.6583
Zscore_PCA_Relief_4_AE,672,336,336,0.6275,[0.5855-0.6694],0.0214,0.5950,0.4425,0.2440,0.6131,0.2262,0.8006,0.4256,0.5823,0.6810
Zscore_PCA_Relief_4_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6450,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_4_LR,672,336,336,0.6125,[0.5702-0.6548],0.0216,0.5873,0.4757,0.1976,0.5893,0.1786,0.8036,0.3750,0.5625,0.6562
Zscore_PCA_Relief_4_LRLasso,672,336,336,0.6043,[0.5620-0.6466],0.0216,0.5817,0.4652,0.2331,0.5893,0.1786,0.9107,0.2679,0.5543,0.7500
Zscore_PCA_Relief_4_AB,672,336,336,0.9934,[0.9898-0.9969],0.0018,0.9933,0.5019,0.9227,0.9613,0.9226,0.9673,0.9554,0.9559,0.9669
Zscore_PCA_Relief_4_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_4_GP,672,336,336,0.8271,[0.7964-0.8578],0.0157,0.8197,0.5133,0.5163,0.7574,0.5149,0.7946,0.7202,0.7396,0.7781
Zscore_PCA_Relief_4_NB,672,336,336,0.6734,[0.6331-0.7138],0.0206,0.6515,0.4980,0.2998,0.6384,0.2768,0.8304,0.4464,0.6000,0.7246
Zscore_PCA_Relief_5_SVM,672,336,336,0.5338,[0.4898-0.5777],0.0224,0.5051,0.4012,0.1809,0.5699,0.1399,0.8869,0.2530,0.5428,0.6911
Zscore_PCA_Relief_5_LDA,672,336,336,0.6173,[0.5751-0.6596],0.0215,0.5882,0.4969,0.2004,0.5997,0.1994,0.6488,0.5506,0.5908,0.6106
Zscore_PCA_Relief_5_AE,672,336,336,0.5612,[0.5176-0.6047],0.0222,0.5245,0.4537,0.1488,0.5729,0.1458,0.6726,0.4732,0.5608,0.5911
Zscore_PCA_Relief_5_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_5_LR,672,336,336,0.6201,[0.5779-0.6623],0.0215,0.5876,0.4969,0.2089,0.6042,0.2083,0.6399,0.5685,0.5972,0.6122
Zscore_PCA_Relief_5_LRLasso,672,336,336,0.6107,[0.5682-0.6531],0.0216,0.5838,0.4828,0.2324,0.6071,0.2143,0.8006,0.4137,0.5773,0.6748
Zscore_PCA_Relief_5_AB,672,336,336,0.9955,[0.9927-0.9984],0.0014,0.9954,0.5014,0.9345,0.9673,0.9345,0.9673,0.9673,0.9673,0.9673
Zscore_PCA_Relief_5_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_5_GP,672,336,336,0.8976,[0.8731-0.9221],0.0125,0.8841,0.5365,0.7153,0.8571,0.7143,0.8839,0.8304,0.8390,0.8774
Zscore_PCA_Relief_5_NB,672,336,336,0.6982,[0.6588-0.7377],0.0201,0.6647,0.5902,0.3277,0.6637,0.3274,0.6845,0.6429,0.6571,0.6708
Zscore_PCA_Relief_6_SVM,672,336,336,0.5208,[0.4769-0.5648],0.0224,0.5048,0.3837,0.2102,0.5670,0.1339,0.9524,0.1815,0.5378,0.7922
Zscore_PCA_Relief_6_LDA,672,336,336,0.6573,[0.6164-0.6982],0.0209,0.6272,0.4493,0.2767,0.6250,0.2500,0.8393,0.4107,0.5875,0.7188
Zscore_PCA_Relief_6_AE,672,336,336,0.6406,[0.5988-0.6824],0.0213,0.6179,0.4728,0.2659,0.6310,0.2619,0.5446,0.7173,0.6583,0.6117
Zscore_PCA_Relief_6_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6250,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_6_LR,672,336,336,0.6268,[0.5848-0.6688],0.0214,0.5932,0.4474,0.2859,0.6190,0.2381,0.8958,0.3423,0.5766,0.7667
Zscore_PCA_Relief_6_LRLasso,672,336,336,0.6184,[0.5762-0.6605],0.0215,0.5920,0.4481,0.2519,0.6012,0.2024,0.8988,0.3036,0.5634,0.7500
Zscore_PCA_Relief_6_AB,672,336,336,0.9994,[0.9988-1.0000],0.0003,0.9994,0.5036,0.9822,0.9911,0.9821,0.9881,0.9940,0.9940,0.9882
Zscore_PCA_Relief_6_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_6_GP,672,336,336,0.9666,[0.9539-0.9793],0.0065,0.9584,0.5368,0.8550,0.9271,0.8542,0.9494,0.9048,0.9088,0.9470
Zscore_PCA_Relief_6_NB,672,336,336,0.6983,[0.6588-0.7378],0.0201,0.6674,0.5800,0.3379,0.6682,0.3363,0.7173,0.6190,0.6531,0.6865
Zscore_PCA_Relief_7_SVM,672,336,336,0.5257,[0.4820-0.5695],0.0223,0.5296,0.4673,0.1089,0.5491,0.0982,0.7649,0.3333,0.5343,0.5864
Zscore_PCA_Relief_7_LDA,672,336,336,0.6824,[0.6425-0.7223],0.0204,0.6512,0.4412,0.3273,0.6503,0.3006,0.8482,0.4524,0.6077,0.7488
Zscore_PCA_Relief_7_AE,672,336,336,0.5414,[0.4975-0.5853],0.0224,0.5066,0.5330,0.1809,0.5818,0.1637,0.7946,0.3690,0.5574,0.6425
Zscore_PCA_Relief_7_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6600,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_7_LR,672,336,336,0.6352,[0.5935-0.6770],0.0213,0.6028,0.4448,0.2974,0.6250,0.2500,0.8958,0.3542,0.5811,0.7727
Zscore_PCA_Relief_7_LRLasso,672,336,336,0.6308,[0.5889-0.6726],0.0214,0.6013,0.4476,0.2843,0.6161,0.2321,0.9048,0.3274,0.5736,0.7746
Zscore_PCA_Relief_7_AB,672,336,336,0.9994,[0.9988-1.0000],0.0003,0.9994,0.5022,0.9792,0.9896,0.9792,0.9851,0.9940,0.9940,0.9853
Zscore_PCA_Relief_7_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_7_GP,672,336,336,0.9831,[0.9744-0.9918],0.0044,0.9801,0.5272,0.9111,0.9554,0.9107,0.9702,0.9405,0.9422,0.9693
Zscore_PCA_Relief_7_NB,672,336,336,0.7185,[0.6800-0.7570],0.0196,0.6906,0.5791,0.3640,0.6815,0.3631,0.7173,0.6458,0.6694,0.6955
Zscore_PCA_Relief_8_SVM,672,336,336,0.5650,[0.5218-0.6082],0.0220,0.5626,0.4541,0.1266,0.5521,0.1042,0.8363,0.2679,0.5332,0.6207
Zscore_PCA_Relief_8_LDA,672,336,336,0.7091,[0.6703-0.7480],0.0198,0.6738,0.5381,0.3260,0.6622,0.3244,0.6131,0.7113,0.6799,0.6477
Zscore_PCA_Relief_8_AE,672,336,336,0.6689,[0.6282-0.7096],0.0208,0.6209,0.3954,0.3271,0.6414,0.2827,0.8929,0.3899,0.5941,0.7844
Zscore_PCA_Relief_8_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6650,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_8_LR,672,336,336,0.6616,[0.6210-0.7023],0.0207,0.6303,0.4923,0.2299,0.6146,0.2292,0.6548,0.5744,0.6061,0.6246
Zscore_PCA_Relief_8_LRLasso,672,336,336,0.6566,[0.6157-0.6975],0.0209,0.6263,0.4998,0.2532,0.6265,0.2530,0.6488,0.6042,0.6211,0.6324
Zscore_PCA_Relief_8_AB,672,336,336,0.9999,[0.9997-1.0000],0.0001,0.9999,0.5022,0.9940,0.9970,0.9940,0.9970,0.9970,0.9970,0.9970
Zscore_PCA_Relief_8_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_8_GP,672,336,336,0.9988,[0.9973-1.0000],0.0007,0.9987,0.5312,0.9852,0.9926,0.9851,1.0000,0.9851,0.9853,1.0000
Zscore_PCA_Relief_8_NB,672,336,336,0.7429,[0.7056-0.7803],0.0191,0.7119,0.6685,0.4351,0.7158,0.4315,0.6518,0.7798,0.7474,0.6913
Zscore_PCA_Relief_9_SVM,672,336,336,0.5637,[0.5204-0.6069],0.0221,0.5579,0.4623,0.1419,0.5640,0.1280,0.7798,0.3482,0.5447,0.6126
Zscore_PCA_Relief_9_LDA,672,336,336,0.7200,[0.6819-0.7582],0.0195,0.6914,0.4135,0.3635,0.6667,0.3333,0.8661,0.4673,0.6191,0.7772
Zscore_PCA_Relief_9_AE,672,336,336,0.6416,[0.5997-0.6834],0.0213,0.6030,0.4649,0.2649,0.6324,0.2649,0.6339,0.6310,0.6320,0.6328
Zscore_PCA_Relief_9_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6450,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_9_LR,672,336,336,0.6659,[0.6253-0.7064],0.0207,0.6279,0.4677,0.2695,0.6295,0.2589,0.7679,0.4911,0.6014,0.6790
Zscore_PCA_Relief_9_LRLasso,672,336,336,0.6603,[0.6195-0.7011],0.0208,0.6256,0.5000,0.2443,0.6220,0.2440,0.6429,0.6012,0.6171,0.6273
Zscore_PCA_Relief_9_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5042,0.9970,0.9985,0.9970,0.9970,1.0000,1.0000,0.9970
Zscore_PCA_Relief_9_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_9_GP,672,336,336,0.9990,[0.9977-1.0000],0.0007,0.9990,0.5597,0.9911,0.9955,0.9911,0.9970,0.9940,0.9941,0.9970
Zscore_PCA_Relief_9_NB,672,336,336,0.7487,[0.7119-0.7855],0.0188,0.7241,0.6401,0.4243,0.7113,0.4226,0.6667,0.7560,0.7320,0.6940
Zscore_PCA_Relief_10_SVM,672,336,336,0.5559,[0.5125-0.5992],0.0221,0.5486,0.4688,0.1287,0.5580,0.1161,0.7738,0.3423,0.5405,0.6021
Zscore_PCA_Relief_10_LDA,672,336,336,0.7536,[0.7174-0.7899],0.0185,0.7436,0.4430,0.3994,0.6949,0.3899,0.8036,0.5863,0.6601,0.7490
Zscore_PCA_Relief_10_AE,672,336,336,0.5628,[0.5190-0.6065],0.0223,0.5285,0.4175,0.2315,0.5938,0.1875,0.8869,0.3006,0.5591,0.7266
Zscore_PCA_Relief_10_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6500,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_10_LR,672,336,336,0.6663,[0.6258-0.7068],0.0207,0.6320,0.4244,0.3053,0.6324,0.2649,0.8810,0.3839,0.5885,0.7633
Zscore_PCA_Relief_10_LRLasso,672,336,336,0.6630,[0.6224-0.7037],0.0207,0.6302,0.4320,0.2955,0.6280,0.2560,0.8780,0.3780,0.5853,0.7560
Zscore_PCA_Relief_10_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5028,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_10_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_10_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5597,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_10_NB,672,336,336,0.7602,[0.7242-0.7962],0.0184,0.7368,0.5646,0.4200,0.7098,0.4196,0.7292,0.6905,0.7020,0.7183
Zscore_PCA_Relief_11_SVM,672,336,336,0.5967,[0.5541-0.6394],0.0217,0.6044,0.4639,0.2019,0.5908,0.1815,0.8095,0.3720,0.5631,0.6614
Zscore_PCA_Relief_11_LDA,672,336,336,0.7755,[0.7409-0.8102],0.0177,0.7696,0.4776,0.4311,0.7143,0.4286,0.7679,0.6607,0.6935,0.7400
Zscore_PCA_Relief_11_AE,672,336,336,0.5363,[0.4926-0.5799],0.0223,0.5303,0.5727,0.1110,0.5536,0.1071,0.6845,0.4226,0.5425,0.5726
Zscore_PCA_Relief_11_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6650,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_11_LR,672,336,336,0.7078,[0.6692-0.7464],0.0197,0.6917,0.4501,0.3453,0.6622,0.3244,0.8333,0.4911,0.6208,0.7466
Zscore_PCA_Relief_11_LRLasso,672,336,336,0.7031,[0.6643-0.7418],0.0198,0.6922,0.4603,0.3186,0.6518,0.3036,0.8036,0.5000,0.6164,0.7179
Zscore_PCA_Relief_11_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5070,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_11_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_11_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5574,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_11_NB,672,336,336,0.7852,[0.7509-0.8195],0.0175,0.7644,0.5620,0.4529,0.7262,0.4524,0.7500,0.7024,0.7159,0.7375
Zscore_PCA_Relief_12_SVM,672,336,336,0.6699,[0.6294-0.7104],0.0207,0.6507,0.4675,0.3274,0.6429,0.2857,0.8869,0.3988,0.5960,0.7791
Zscore_PCA_Relief_12_LDA,672,336,336,0.8160,[0.7840-0.8480],0.0163,0.8019,0.5500,0.5137,0.7560,0.5119,0.7143,0.7976,0.7792,0.7363
Zscore_PCA_Relief_12_AE,672,336,336,0.7271,[0.6891-0.7651],0.0194,0.7039,0.4928,0.4020,0.6994,0.3988,0.7619,0.6369,0.6772,0.7279
